,,,183.55999887E-3,1.3880000,,,,,183.55999887E-3,1.3360001,
,,,183.60000849E-3,1.3880000,,,,,183.60000849E-3,1.3360001,
,,,183.64000320E-3,1.3840001,,,,,183.64000320E-3,1.3360001,
,,,183.67999792E-3,1.3840001,,,,,183.67999792E-3,1.3360001,
,,,183.72000754E-3,1.3840001,,,,,183.72000754E-3,1.3360001,
,,,183.76000226E-3,1.3840001,,,,,183.76000226E-3,1.3360001,
,,,183.79999697E-3,1.3840001,,,,,183.79999697E-3,1.3360001,
,,,183.84000659E-3,1.3840001,,,,,183.84000659E-3,1.3360001,
,,,183.88000131E-3,1.3840001,,,,,183.88000131E-3,1.3360001,
,,,183.92001092E-3,1.3840001,,,,,183.92001092E-3,1.3360001,
,,,183.96000564E-3,1.3840001,,,,,183.96000564E-3,1.3360001,
,,,184.00000036E-3,1.3840001,,,,,184.00000036E-3,1.3360001,
,,,184.04000998E-3,1.3840001,,,,,184.04000998E-3,1.3360001,
,,,184.08000469E-3,1.3840001,,,,,184.08000469E-3,1.3360001,
,,,184.11999941E-3,1.3800001,,,,,184.11999941E-3,1.3360001,
,,,184.16000903E-3,1.3800001,,,,,184.16000903E-3,1.3360001,
,,,184.20000374E-3,1.3800001,,,,,184.20000374E-3,1.3320000,
,,,184.23999846E-3,1.3800001,,,,,184.23999846E-3,1.3320000,
,,,184.28000808E-3,1.3800001,,,,,184.28000808E-3,1.3320000,
,,,184.32000279E-3,1.3800001,,,,,184.32000279E-3,1.3320000,
,,,184.35999751E-3,1.3800001,,,,,184.35999751E-3,1.3320000,
,,,184.40000713E-3,1.3800001,,,,,184.40000713E-3,1.3320000,
,,,184.44000185E-3,1.3800001,,,,,184.44000185E-3,1.3320000,
,,,184.48001146E-3,1.3800001,,,,,184.48001146E-3,1.3320000,
,,,184.52000618E-3,1.3800001,,,,,184.52000618E-3,1.3320000,
,,,184.56000090E-3,1.3800001,,,,,184.56000090E-3,1.3320000,
,,,184.60001051E-3,1.3800001,,,,,184.60001051E-3,1.3320000,
,,,184.64000523E-3,1.3800001,,,,,184.64000523E-3,1.3320000,
,,,184.67999995E-3,1.3760000,,,,,184.67999995E-3,1.3320000,
,,,184.72000957E-3,1.3760000,,,,,184.72000957E-3,1.3320000,
,,,184.76000428E-3,1.3760000,,,,,184.76000428E-3,1.3320000,
,,,184.79999900E-3,1.3760000,,,,,184.79999900E-3,1.3320000,
,,,184.84000862E-3,1.3760000,,,,,184.84000862E-3,1.3320000,
,,,184.88000333E-3,1.3760000,,,,,184.88000333E-3,1.3280001,
,,,184.91999805E-3,1.3760000,,,,,184.91999805E-3,1.3280001,
,,,184.96000767E-3,1.3760000,,,,,184.96000767E-3,1.3280001,
,,,185.00000238E-3,1.3760000,,,,,185.00000238E-3,1.3280001,
,,,185.03999710E-3,1.3760000,,,,,185.03999710E-3,1.3280001,
,,,185.08000672E-3,1.3760000,,,,,185.08000672E-3,1.3280001,
,,,185.12000144E-3,1.3760000,,,,,185.12000144E-3,1.3280001,
,,,185.16001105E-3,1.3720001,,,,,185.16001105E-3,1.3280001,
,,,185.20000577E-3,1.3720001,,,,,185.20000577E-3,1.3280001,
,,,185.24000049E-3,1.3760000,,,,,185.24000049E-3,1.3280001,
,,,185.28001010E-3,1.3720001,,,,,185.28001010E-3,1.3280001,
,,,185.32000482E-3,1.3720001,,,,,185.32000482E-3,1.3280001,
,,,185.35999954E-3,1.3720001,,,,,185.35999954E-3,1.3280001,
,,,185.40000916E-3,1.3720001,,,,,185.40000916E-3,1.3280001,
,,,185.44000387E-3,1.3720001,,,,,185.44000387E-3,1.3280001,
,,,185.47999859E-3,1.3720001,,,,,185.47999859E-3,1.3240001,
,,,185.52000821E-3,1.3720001,,,,,185.52000821E-3,1.3240001,
,,,185.56000292E-3,1.3720001,,,,,185.56000292E-3,1.3240001,
,,,185.59999764E-3,1.3720001,,,,,185.59999764E-3,1.3240001,
,,,185.64000726E-3,1.3720001,,,,,185.64000726E-3,1.3240001,
,,,185.68000197E-3,1.3720001,,,,,185.68000197E-3,1.3240001,
,,,185.72001159E-3,1.3720001,,,,,185.72001159E-3,1.3240001,
,,,185.76000631E-3,1.3680000,,,,,185.76000631E-3,1.3240001,
,,,185.80000103E-3,1.3680000,,,,,185.80000103E-3,1.3240001,
,,,185.84001064E-3,1.3680000,,,,,185.84001064E-3,1.3240001,
,,,185.88000536E-3,1.3680000,,,,,185.88000536E-3,1.3240001,
,,,185.92000008E-3,1.3680000,,,,,185.92000008E-3,1.3240001,
,,,185.96000969E-3,1.3680000,,,,,185.96000969E-3,1.3240001,
,,,186.00000441E-3,1.3680000,,,,,186.00000441E-3,1.3240001,
,,,186.03999913E-3,1.3680000,,,,,186.03999913E-3,1.3240001,
,,,186.08000875E-3,1.3680000,,,,,186.08000875E-3,1.3240001,
,,,186.12000346E-3,1.3680000,,,,,186.12000346E-3,1.3200001,
,,,186.15999818E-3,1.3680000,,,,,186.15999818E-3,1.3200001,
,,,186.20000780E-3,1.3680000,,,,,186.20000780E-3,1.3200001,
,,,186.24000251E-3,1.3680000,,,,,186.24000251E-3,1.3200001,
,,,186.27999723E-3,1.3680000,,,,,186.27999723E-3,1.3200001,
,,,186.32000685E-3,1.3640001,,,,,186.32000685E-3,1.3200001,
,,,186.36000156E-3,1.3640001,,,,,186.36000156E-3,1.3200001,
,,,186.40001118E-3,1.3640001,,,,,186.40001118E-3,1.3200001,
,,,186.44000590E-3,1.3640001,,,,,186.44000590E-3,1.3200001,
,,,186.48000062E-3,1.3640001,,,,,186.48000062E-3,1.3200001,
,,,186.52001023E-3,1.3640001,,,,,186.52001023E-3,1.3200001,
,,,186.56000495E-3,1.3640001,,,,,186.56000495E-3,1.3200001,
,,,186.59999967E-3,1.3640001,,,,,186.59999967E-3,1.3200001,
,,,186.64000928E-3,1.3640001,,,,,186.64000928E-3,1.3200001,
,,,186.68000400E-3,1.3640001,,,,,186.68000400E-3,1.3200001,
,,,186.71999872E-3,1.3640001,,,,,186.71999872E-3,1.3160001,
,,,186.76000834E-3,1.3640001,,,,,186.76000834E-3,1.3200001,
,,,186.80000305E-3,1.3600000,,,,,186.80000305E-3,1.3160001,
,,,186.83999777E-3,1.3600000,,,,,186.83999777E-3,1.3160001,
,,,186.88000739E-3,1.3600000,,,,,186.88000739E-3,1.3160001,
,,,186.92000210E-3,1.3600000,,,,,186.92000210E-3,1.3160001,
,,,186.96001172E-3,1.3600000,,,,,186.96001172E-3,1.3160001,
,,,187.00000644E-3,1.3600000,,,,,187.00000644E-3,1.3160001,
,,,187.04000115E-3,1.3600000,,,,,187.04000115E-3,1.3160001,
,,,187.08001077E-3,1.3600000,,,,,187.08001077E-3,1.3160001,
,,,187.12000549E-3,1.3600000,,,,,187.12000549E-3,1.3160001,
,,,187.16000021E-3,1.3600000,,,,,187.16000021E-3,1.3160001,
,,,187.20000982E-3,1.3600000,,,,,187.20000982E-3,1.3160001,
,,,187.24000454E-3,1.3600000,,,,,187.24000454E-3,1.3160001,
,,,187.27999926E-3,1.3600000,,,,,187.27999926E-3,1.3160001,
,,,187.32000887E-3,1.3600000,,,,,187.32000887E-3,1.3160001,
,,,187.36000359E-3,1.3560001,,,,,187.36000359E-3,1.3160001,
,,,187.39999831E-3,1.3560001,,,,,187.39999831E-3,1.3160001,
,,,187.44000793E-3,1.3560001,,,,,187.44000793E-3,1.3120000,
,,,187.48000264E-3,1.3560001,,,,,187.48000264E-3,1.3120000,
,,,187.51999736E-3,1.3560001,,,,,187.51999736E-3,1.3120000,
,,,187.56000698E-3,1.3560001,,,,,187.56000698E-3,1.3120000,
,,,187.60000169E-3,1.3560001,,,,,187.60000169E-3,1.3120000,
,,,187.64001131E-3,1.3560001,,,,,187.64001131E-3,1.3120000,
,,,187.68000603E-3,1.3560001,,,,,187.68000603E-3,1.3120000,
,,,187.72000074E-3,1.3560001,,,,,187.72000074E-3,1.3120000,
,,,187.76001036E-3,1.3560001,,,,,187.76001036E-3,1.3120000,
,,,187.80000508E-3,1.3560001,,,,,187.80000508E-3,1.3120000,
,,,187.83999979E-3,1.3560001,,,,,187.83999979E-3,1.3120000,
,,,187.88000941E-3,1.3560001,,,,,187.88000941E-3,1.3120000,
,,,187.92000413E-3,1.3560001,,,,,187.92000413E-3,1.3120000,
,,,187.95999885E-3,1.3520001,,,,,187.95999885E-3,1.3120000,
,,,188.00000846E-3,1.3520001,,,,,188.00000846E-3,1.3120000,
,,,188.04000318E-3,1.3520001,,,,,188.04000318E-3,1.3120000,
,,,188.07999790E-3,1.3520001,,,,,188.07999790E-3,1.3120000,
,,,188.12000751E-3,1.3520001,,,,,188.12000751E-3,1.3080001,
,,,188.16000223E-3,1.3520001,,,,,188.16000223E-3,1.3120000,
,,,188.19999695E-3,1.3520001,,,,,188.19999695E-3,1.3080001,
,,,188.24000657E-3,1.3520001,,,,,188.24000657E-3,1.3080001,
,,,188.28000128E-3,1.3520001,,,,,188.28000128E-3,1.3080001,
,,,188.32001090E-3,1.3520001,,,,,188.32001090E-3,1.3080001,
,,,188.36000562E-3,1.3520001,,,,,188.36000562E-3,1.3080001,
,,,188.40000033E-3,1.3520001,,,,,188.40000033E-3,1.3080001,
,,,188.44000995E-3,1.3520001,,,,,188.44000995E-3,1.3080001,
,,,188.48000467E-3,1.3520001,,,,,188.48000467E-3,1.3080001,
,,,188.51999938E-3,1.3480000,,,,,188.51999938E-3,1.3080001,
,,,188.56000900E-3,1.3480000,,,,,188.56000900E-3,1.3080001,
,,,188.60000372E-3,1.3480000,,,,,188.60000372E-3,1.3080001,
,,,188.63999844E-3,1.3480000,,,,,188.63999844E-3,1.3080001,
,,,188.68000805E-3,1.3480000,,,,,188.68000805E-3,1.3080001,
,,,188.72000277E-3,1.3480000,,,,,188.72000277E-3,1.3080001,
,,,188.75999749E-3,1.3480000,,,,,188.75999749E-3,1.3040000,
,,,188.80000710E-3,1.3480000,,,,,188.80000710E-3,1.3040000,
,,,188.84000182E-3,1.3480000,,,,,188.84000182E-3,1.3040000,
,,,188.88001144E-3,1.3480000,,,,,188.88001144E-3,1.3040000,
,,,188.92000616E-3,1.3480000,,,,,188.92000616E-3,1.3040000,
,,,188.96000087E-3,1.3480000,,,,,188.96000087E-3,1.3040000,
,,,189.00001049E-3,1.3440001,,,,,189.00001049E-3,1.3040000,
,,,189.04000521E-3,1.3440001,,,,,189.04000521E-3,1.3040000,
,,,189.07999992E-3,1.3440001,,,,,189.07999992E-3,1.3040000,
,,,189.12000954E-3,1.3440001,,,,,189.12000954E-3,1.3040000,
,,,189.16000426E-3,1.3440001,,,,,189.16000426E-3,1.3040000,
,,,189.19999897E-3,1.3440001,,,,,189.19999897E-3,1.3040000,
,,,189.24000859E-3,1.3440001,,,,,189.24000859E-3,1.3040000,
,,,189.28000331E-3,1.3440001,,,,,189.28000331E-3,1.3040000,
,,,189.31999803E-3,1.3440001,,,,,189.31999803E-3,1.3040000,
,,,189.36000764E-3,1.3440001,,,,,189.36000764E-3,1.3000001,
,,,189.40000236E-3,1.3440001,,,,,189.40000236E-3,1.3000001,
,,,189.43999708E-3,1.3440001,,,,,189.43999708E-3,1.3000001,
,,,189.48000669E-3,1.3400000,,,,,189.48000669E-3,1.3000001,
,,,189.52000141E-3,1.3400000,,,,,189.52000141E-3,1.3000001,
,,,189.56001103E-3,1.3400000,,,,,189.56001103E-3,1.3000001,
,,,189.60000575E-3,1.3400000,,,,,189.60000575E-3,1.3000001,
,,,189.64000046E-3,1.3400000,,,,,189.64000046E-3,1.3000001,
,,,189.68001008E-3,1.3400000,,,,,189.68001008E-3,1.3000001,
,,,189.72000480E-3,1.3400000,,,,,189.72000480E-3,1.3000001,
,,,189.75999951E-3,1.3400000,,,,,189.75999951E-3,1.3000001,
,,,189.80000913E-3,1.3400000,,,,,189.80000913E-3,1.3000001,
,,,189.84000385E-3,1.3400000,,,,,189.84000385E-3,1.3000001,
,,,189.87999856E-3,1.3400000,,,,,189.87999856E-3,1.3000001,
,,,189.92000818E-3,1.3400000,,,,,189.92000818E-3,1.3000001,
,,,189.96000290E-3,1.3400000,,,,,189.96000290E-3,1.3000001,
,,,189.99999762E-3,1.3400000,,,,,189.99999762E-3,1.2960000,
,,,190.04000723E-3,1.3360001,,,,,190.04000723E-3,1.2960000,
,,,190.08000195E-3,1.3360001,,,,,190.08000195E-3,1.2960000,
,,,190.12001157E-3,1.3360001,,,,,190.12001157E-3,1.2960000,
,,,190.16000628E-3,1.3360001,,,,,190.16000628E-3,1.2960000,
,,,190.20000100E-3,1.3360001,,,,,190.20000100E-3,1.2960000,
,,,190.24001062E-3,1.3360001,,,,,190.24001062E-3,1.2960000,
,,,190.28000534E-3,1.3360001,,,,,190.28000534E-3,1.2960000,
,,,190.32000005E-3,1.3360001,,,,,190.32000005E-3,1.2960000,
,,,190.36000967E-3,1.3360001,,,,,190.36000967E-3,1.2960000,
,,,190.40000439E-3,1.3360001,,,,,190.40000439E-3,1.2960000,
,,,190.43999910E-3,1.3360001,,,,,190.43999910E-3,1.2960000,
,,,190.48000872E-3,1.3360001,,,,,190.48000872E-3,1.2960000,
,,,190.52000344E-3,1.3360001,,,,,190.52000344E-3,1.2960000,
,,,190.55999815E-3,1.3360001,,,,,190.55999815E-3,1.2960000,
,,,190.60000777E-3,1.3320000,,,,,190.60000777E-3,1.2920001,
,,,190.64000249E-3,1.3320000,,,,,190.64000249E-3,1.2960000,
,,,190.67999721E-3,1.3320000,,,,,190.67999721E-3,1.2920001,
,,,190.72000682E-3,1.3320000,,,,,190.72000682E-3,1.2920001,
,,,190.76000154E-3,1.3320000,,,,,190.76000154E-3,1.2920001,
,,,190.80001116E-3,1.3320000,,,,,190.80001116E-3,1.2920001,
,,,190.84000587E-3,1.3320000,,,,,190.84000587E-3,1.2920001,
,,,190.88000059E-3,1.3320000,,,,,190.88000059E-3,1.2920001,
,,,190.92001021E-3,1.3320000,,,,,190.92001021E-3,1.2920001,
,,,190.96000493E-3,1.3320000,,,,,190.96000493E-3,1.2920001,
,,,190.99999964E-3,1.3320000,,,,,190.99999964E-3,1.2920001,
,,,191.04000926E-3,1.3320000,,,,,191.04000926E-3,1.2920001,
,,,191.08000398E-3,1.3320000,,,,,191.08000398E-3,1.2920001,
,,,191.11999869E-3,1.3280001,,,,,191.11999869E-3,1.2920001,
,,,191.16000831E-3,1.3280001,,,,,191.16000831E-3,1.2880001,
,,,191.20000303E-3,1.3280001,,,,,191.20000303E-3,1.2880001,
,,,191.23999774E-3,1.3280001,,,,,191.23999774E-3,1.2880001,
,,,191.28000736E-3,1.3280001,,,,,191.28000736E-3,1.2880001,
,,,191.32000208E-3,1.3280001,,,,,191.32000208E-3,1.2880001,
,,,191.35999680E-3,1.3280001,,,,,191.35999680E-3,1.2880001,
,,,191.40000641E-3,1.3280001,,,,,191.40000641E-3,1.2880001,
,,,191.44000113E-3,1.3280001,,,,,191.44000113E-3,1.2880001,
,,,191.48001075E-3,1.3280001,,,,,191.48001075E-3,1.2880001,
,,,191.52000546E-3,1.3280001,,,,,191.52000546E-3,1.2880001,
,,,191.56000018E-3,1.3280001,,,,,191.56000018E-3,1.2880001,
,,,191.60000980E-3,1.3240001,,,,,191.60000980E-3,1.2880001,
,,,191.64000452E-3,1.3240001,,,,,191.64000452E-3,1.2880001,
,,,191.67999923E-3,1.3240001,,,,,191.67999923E-3,1.2880001,
,,,191.72000885E-3,1.3240001,,,,,191.72000885E-3,1.2880001,
,,,191.76000357E-3,1.3240001,,,,,191.76000357E-3,1.2880001,
,,,191.79999828E-3,1.3240001,,,,,191.79999828E-3,1.2840000,
,,,191.84000790E-3,1.3240001,,,,,191.84000790E-3,1.2840000,
,,,191.88000262E-3,1.3240001,,,,,191.88000262E-3,1.2840000,
,,,191.91999733E-3,1.3240001,,,,,191.91999733E-3,1.2840000,
,,,191.96000695E-3,1.3240001,,,,,191.96000695E-3,1.2840000,
,,,192.00000167E-3,1.3240001,,,,,192.00000167E-3,1.2840000,
,,,192.04001129E-3,1.3200001,,,,,192.04001129E-3,1.2840000,
,,,192.08000600E-3,1.3200001,,,,,192.08000600E-3,1.2840000,
,,,192.12000072E-3,1.3240001,,,,,192.12000072E-3,1.2840000,
,,,192.16001034E-3,1.3200001,,,,,192.16001034E-3,1.2840000,
,,,192.20000505E-3,1.3200001,,,,,192.20000505E-3,1.2840000,
,,,192.23999977E-3,1.3200001,,,,,192.23999977E-3,1.2840000,
,,,192.28000939E-3,1.3200001,,,,,192.28000939E-3,1.2840000,
,,,192.32000411E-3,1.3200001,,,,,192.32000411E-3,1.2800001,
,,,192.35999882E-3,1.3200001,,,,,192.35999882E-3,1.2840000,
,,,192.40000844E-3,1.3200001,,,,,192.40000844E-3,1.2800001,
,,,192.44000316E-3,1.3200001,,,,,192.44000316E-3,1.2800001,
,,,192.47999787E-3,1.3200001,,,,,192.47999787E-3,1.2800001,
,,,192.52000749E-3,1.3200001,,,,,192.52000749E-3,1.2800001,
,,,192.56000221E-3,1.3200001,,,,,192.56000221E-3,1.2800001,
,,,192.59999692E-3,1.3160001,,,,,192.59999692E-3,1.2800001,
,,,192.64000654E-3,1.3160001,,,,,192.64000654E-3,1.2800001,
,,,192.68000126E-3,1.3160001,,,,,192.68000126E-3,1.2800001,
,,,192.72001088E-3,1.3160001,,,,,192.72001088E-3,1.2800001,
,,,192.76000559E-3,1.3160001,,,,,192.76000559E-3,1.2800001,
,,,192.80000031E-3,1.3160001,,,,,192.80000031E-3,1.2800001,
,,,192.84000993E-3,1.3160001,,,,,192.84000993E-3,1.2800001,
,,,192.88000464E-3,1.3160001,,,,,192.88000464E-3,1.2760000,
,,,192.91999936E-3,1.3160001,,,,,192.91999936E-3,1.2760000,
,,,192.96000898E-3,1.3160001,,,,,192.96000898E-3,1.2760000,
,,,193.00000370E-3,1.3120000,,,,,193.00000370E-3,1.2760000,
,,,193.03999841E-3,1.3120000,,,,,193.03999841E-3,1.2760000,
,,,193.08000803E-3,1.3120000,,,,,193.08000803E-3,1.2760000,
,,,193.12000275E-3,1.3120000,,,,,193.12000275E-3,1.2760000,
,,,193.15999746E-3,1.3120000,,,,,193.15999746E-3,1.2760000,
,,,193.20000708E-3,1.3120000,,,,,193.20000708E-3,1.2760000,
,,,193.24000180E-3,1.3120000,,,,,193.24000180E-3,1.2760000,
,,,193.28001142E-3,1.3120000,,,,,193.28001142E-3,1.2760000,
,,,193.32000613E-3,1.3120000,,,,,193.32000613E-3,1.2760000,
,,,193.36000085E-3,1.3120000,,,,,193.36000085E-3,1.2760000,
,,,193.40001047E-3,1.3120000,,,,,193.40001047E-3,1.2760000,
,,,193.44000518E-3,1.3120000,,,,,193.44000518E-3,1.2760000,
,,,193.47999990E-3,1.3080001,,,,,193.47999990E-3,1.2720001,
,,,193.52000952E-3,1.3080001,,,,,193.52000952E-3,1.2720001,
,,,193.56000423E-3,1.3080001,,,,,193.56000423E-3,1.2720001,
,,,193.59999895E-3,1.3080001,,,,,193.59999895E-3,1.2720001,
,,,193.64000857E-3,1.3080001,,,,,193.64000857E-3,1.2720001,
,,,193.68000329E-3,1.3080001,,,,,193.68000329E-3,1.2720001,
,,,193.71999800E-3,1.3080001,,,,,193.71999800E-3,1.2720001,
,,,193.76000762E-3,1.3080001,,,,,193.76000762E-3,1.2720001,
,,,193.80000234E-3,1.3080001,,,,,193.80000234E-3,1.2720001,
,,,193.83999705E-3,1.3080001,,,,,193.83999705E-3,1.2720001,
,,,193.88000667E-3,1.3040000,,,,,193.88000667E-3,1.2680000,
,,,193.92000139E-3,1.3040000,,,,,193.92000139E-3,1.2720001,
,,,193.96001101E-3,1.3040000,,,,,193.96001101E-3,1.2680000,
,,,194.00000572E-3,1.3040000,,,,,194.00000572E-3,1.2680000,
,,,194.04000044E-3,1.3040000,,,,,194.04000044E-3,1.2680000,
,,,194.08001006E-3,1.3040000,,,,,194.08001006E-3,1.2680000,
,,,194.12000477E-3,1.3040000,,,,,194.12000477E-3,1.2680000,
,,,194.15999949E-3,1.3040000,,,,,194.15999949E-3,1.2680000,
,,,194.20000911E-3,1.3040000,,,,,194.20000911E-3,1.2680000,
,,,194.24000382E-3,1.3040000,,,,,194.24000382E-3,1.2680000,
,,,194.27999854E-3,1.3000001,,,,,194.27999854E-3,1.2640001,
,,,194.32000816E-3,1.3000001,,,,,194.32000816E-3,1.2640001,
,,,194.36000288E-3,1.3000001,,,,,194.36000288E-3,1.2640001,
,,,194.39999759E-3,1.3000001,,,,,194.39999759E-3,1.2640001,
,,,194.44000721E-3,1.3000001,,,,,194.44000721E-3,1.2640001,
,,,194.48000193E-3,1.3000001,,,,,194.48000193E-3,1.2640001,
,,,194.52001154E-3,1.3000001,,,,,194.52001154E-3,1.2640001,
,,,194.56000626E-3,1.3000001,,,,,194.56000626E-3,1.2640001,
,,,194.60000098E-3,1.3000001,,,,,194.60000098E-3,1.2640001,
,,,194.64001060E-3,1.2960000,,,,,194.64001060E-3,1.2640001,
,,,194.68000531E-3,1.2960000,,,,,194.68000531E-3,1.2600001,
,,,194.72000003E-3,1.2960000,,,,,194.72000003E-3,1.2600001,
,,,194.76000965E-3,1.2960000,,,,,194.76000965E-3,1.2600001,
,,,194.80000436E-3,1.2960000,,,,,194.80000436E-3,1.2600001,
,,,194.83999908E-3,1.2960000,,,,,194.83999908E-3,1.2600001,
,,,194.88000870E-3,1.2960000,,,,,194.88000870E-3,1.2600001,
,,,194.92000341E-3,1.2960000,,,,,194.92000341E-3,1.2600001,
,,,194.95999813E-3,1.2920001,,,,,194.95999813E-3,1.2600001,
,,,195.00000775E-3,1.2920001,,,,,195.00000775E-3,1.2560000,
,,,195.04000247E-3,1.2920001,,,,,195.04000247E-3,1.2560000,
,,,195.07999718E-3,1.2920001,,,,,195.07999718E-3,1.2560000,
,,,195.12000680E-3,1.2920001,,,,,195.12000680E-3,1.2560000,
,,,195.16000152E-3,1.2920001,,,,,195.16000152E-3,1.2560000,
,,,195.20001113E-3,1.2920001,,,,,195.20001113E-3,1.2560000,
,,,195.24000585E-3,1.2920001,,,,,195.24000585E-3,1.2560000,
,,,195.28000057E-3,1.2880001,,,,,195.28000057E-3,1.2520001,
,,,195.32001019E-3,1.2880001,,,,,195.32001019E-3,1.2520001,
,,,195.36000490E-3,1.2880001,,,,,195.36000490E-3,1.2520001,
,,,195.39999962E-3,1.2880001,,,,,195.39999962E-3,1.2520001,
,,,195.44000924E-3,1.2880001,,,,,195.44000924E-3,1.2520001,
,,,195.48000395E-3,1.2880001,,,,,195.48000395E-3,1.2520001,
,,,195.51999867E-3,1.2880001,,,,,195.51999867E-3,1.2520001,
,,,195.56000829E-3,1.2840000,,,,,195.56000829E-3,1.2480000,
,,,195.60000300E-3,1.2840000,,,,,195.60000300E-3,1.2480000,
,,,195.63999772E-3,1.2840000,,,,,195.63999772E-3,1.2480000,
,,,195.68000734E-3,1.2840000,,,,,195.68000734E-3,1.2480000,
,,,195.72000206E-3,1.2840000,,,,,195.72000206E-3,1.2480000,
,,,195.75999677E-3,1.2800001,,,,,195.75999677E-3,1.2440001,
,,,195.80000639E-3,1.2800001,,,,,195.80000639E-3,1.2440001,
,,,195.84000111E-3,1.2800001,,,,,195.84000111E-3,1.2440001,
,,,195.88001072E-3,1.2800001,,,,,195.88001072E-3,1.2440001,
,,,195.92000544E-3,1.2800001,,,,,195.92000544E-3,1.2440001,
,,,195.96000016E-3,1.2800001,,,,,195.96000016E-3,1.2400000,
